z_daughter,a_daughter,element_daughter,z_parent,a_parent,element_parent,daughter_level_idx,independent_thermal_fy,unc_it,independent_fast_fy,unc_if,independent_14mev_fy,unc_i14,independent_spontaneous_fy,unc_isf,Extraction_date
51,122,Sb,96,244,Cm,1,,,,,,,3.45001e-08,2.20801e-08,2026-02-19
51,123,Sb,96,244,Cm,0,,,,,,,3.62001e-08,2.31681e-08,2026-02-19
51,124,Sb,96,244,Cm,0,,,,,,,5.67335e-08,3.63094e-08,2026-02-19
51,124,Sb,96,244,Cm,1,,,,,,,5.67335e-08,3.63094e-08,2026-02-19
51,124,Sb,96,244,Cm,2,,,,,,,5.67335e-08,3.63094e-08,2026-02-19
51,125,Sb,96,244,Cm,0,,,,,,,9.78003e-07,6.25922e-07,2026-02-19
51,126,Sb,96,244,Cm,0,,,,,,,3.90001e-06,2.49601e-06,2026-02-19
51,126,Sb,96,244,Cm,1,,,,,,,3.32001e-06,2.12481e-06,2026-02-19
51,126,Sb,96,244,Cm,2,,,,,,,3.32001e-06,2.12481e-06,2026-02-19
51,127,Sb,96,244,Cm,0,,,,,,,9.20403e-05,5.89058e-05,2026-02-19
51,128,Sb,96,244,Cm,0,,,,,,,0.000159621,0.000102157,2026-02-19
51,128,Sb,96,244,Cm,1,,,,,,,0.000271781,0.00017394,2026-02-19
51,129,Sb,96,244,Cm,0,,,,,,,0.00188162,0.00120423,2026-02-19
51,130,Sb,96,244,Cm,0,,,,,,,0.00332485,0.0021279,2026-02-19
51,130,Sb,96,244,Cm,1,,,,,,,0.00566124,0.00362319,2026-02-19
51,131,Sb,96,244,Cm,0,,,,,,,0.0170382,0.00545223,2026-02-19
51,132,Sb,96,244,Cm,0,,,,,,,0.00844245,0.00540317,2026-02-19
51,132,Sb,96,244,Cm,1,,,,,,,0.00611349,0.00391263,2026-02-19
51,133,Sb,96,244,Cm,0,,,,,,,0.00940762,0.00602088,2026-02-19
51,134,Sb,96,244,Cm,0,,,,,,,0.00135132,0.000864848,2026-02-19
51,134,Sb,96,244,Cm,1,,,,,,,0.00135132,0.000864848,2026-02-19
51,135,Sb,96,244,Cm,0,,,,,,,0.000553152,0.000354017,2026-02-19
51,136,Sb,96,244,Cm,0,,,,,,,5.06402e-05,3.24097e-05,2026-02-19
51,137,Sb,96,244,Cm,0,,,,,,,3.54001e-06,2.26561e-06,2026-02-19
51,138,Sb,96,244,Cm,0,,,,,,,1.11e-07,7.10402e-08,2026-02-19
51,139,Sb,96,244,Cm,0,,,,,,,2.85985e-09,1.83031e-09,2026-02-19
51,140,Sb,96,244,Cm,0,,,,,,,1.74011e-11,1.11367e-11,2026-02-19
51,141,Sb,96,244,Cm,0,,,,,,,1.47718e-12,9.45393e-13,2026-02-19
52,115,Te,96,244,Cm,0,,,,,,,0,0,2026-02-19
52,117,Te,96,244,Cm,0,,,,,,,0,0,2026-02-19
52,118,Te,96,244,Cm,0,,,,,,,0,0,2026-02-19
52,119,Te,96,244,Cm,0,,,,,,,0,0,2026-02-19
52,120,Te,96,244,Cm,0,,,,,,,0,0,2026-02-19
52,121,Te,96,244,Cm,0,,,,,,,6.75002e-14,4.32001e-14,2026-02-19
52,121,Te,96,244,Cm,1,,,,,,,6.75002e-14,4.32001e-14,2026-02-19
52,122,Te,96,244,Cm,0,,,,,,,9.11003e-11,5.83042e-11,2026-02-19
52,123,Te,96,244,Cm,0,,,,,,,1.25e-14,8.00003e-15,2026-02-19
52,123,Te,96,244,Cm,1,,,,,,,4.19001e-14,2.68161e-14,2026-02-19
52,124,Te,96,244,Cm,0,,,,,,,8.04003e-13,5.14562e-13,2026-02-19
52,125,Te,96,244,Cm,0,,,,,,,2.38001e-12,1.5232e-12,2026-02-19
52,125,Te,96,244,Cm,1,,,,,,,7.95003e-12,5.08802e-12,2026-02-19
52,126,Te,96,244,Cm,0,,,,,,,4.34001e-10,2.77761e-10,2026-02-19
52,127,Te,96,244,Cm,0,,,,,,,2.80001e-09,1.79201e-09,2026-02-19
52,127,Te,96,244,Cm,1,,,,,,,6.85002e-09,4.38401e-09,2026-02-19
52,128,Te,96,244,Cm,0,,,,,,,1.84001e-07,1.1776e-07,2026-02-19
52,129,Te,96,244,Cm,0,,,,,,,2.96301e-05,1.89633e-05,2026-02-19
52,129,Te,96,244,Cm,1,,,,,,,7.25502e-05,4.64321e-05,2026-02-19
52,130,Te,96,244,Cm,0,,,,,,,0.00178746,0.00114397,2026-02-19
52,131,Te,96,244,Cm,0,,,,,,,0.00229296,0.00146749,2026-02-19
52,131,Te,96,244,Cm,1,,,,,,,0.00571668,0.00365867,2026-02-19
52,132,Te,96,244,Cm,0,,,,,,,0.0244711,0.00562836,2026-02-19
52,133,Te,96,244,Cm,0,,,,,,,0.0113816,0.00364211,2026-02-19
52,133,Te,96,244,Cm,1,,,,,,,0.0278654,0.00891693,2026-02-19
52,134,Te,96,244,Cm,0,,,,,,,0.0430465,0.0137749,2026-02-19
52,135,Te,96,244,Cm,0,,,,,,,0.0236946,0.00758226,2026-02-19
52,136,Te,96,244,Cm,0,,,,,,,0.00881746,0.00564317,2026-02-19
52,137,Te,96,244,Cm,0,,,,,,,0.00172913,0.00110664,2026-02-19
52,138,Te,96,244,Cm,0,,,,,,,0.000229501,0.00014688,2026-02-19
52,139,Te,96,244,Cm,0,,,,,,,1.68901e-05,1.08096e-05,2026-02-19
52,140,Te,96,244,Cm,0,,,,,,,9.26986e-07,5.93271e-07,2026-02-19
52,141,Te,96,244,Cm,0,,,,,,,5.8239e-08,3.7273e-08,2026-02-19
52,142,Te,96,244,Cm,0,,,,,,,4.30001e-10,2.75201e-10,2026-02-19
52,143,Te,96,244,Cm,0,,,,,,,4.32808e-12,2.76997e-12,2026-02-19
52,144,Te,96,244,Cm,0,,,,,,,4.09109e-13,2.6183e-13,2026-02-19
53,121,I,96,244,Cm,0,,,,,,,0,0,2026-02-19
53,123,I,96,244,Cm,0,,,,,,,0,0,2026-02-19
53,125,I,96,244,Cm,0,,,,,,,0,0,2026-02-19
53,126,I,96,244,Cm,0,,,,,,,0,0,2026-02-19
53,127,I,96,244,Cm,0,,,,,,,0,0,2026-02-19
53,128,I,96,244,Cm,0,,,,,,,1.35e-14,8.64003e-15,2026-02-19
53,129,I,96,244,Cm,0,,,,,,,1.69001e-07,1.0816e-07,2026-02-19
53,130,I,96,244,Cm,0,,,,,,,5.67002e-06,3.62881e-06,2026-02-19
53,130,I,96,244,Cm,1,,,,,,,2.43001e-06,1.5552e-06,2026-02-19
53,131,I,96,244,Cm,0,,,,,,,0.0001497,9.58083e-05,2026-02-19
53,132,I,96,244,Cm,0,,,,,,,0.000634442,0.000406043,2026-02-19
53,132,I,96,244,Cm,1,,,,,,,0.000634442,0.000406043,2026-02-19
53,133,I,96,244,Cm,0,,,,,,,0.00377138,0.00241368,2026-02-19
53,133,I,96,244,Cm,1,,,,,,,0.00377138,0.00241368,2026-02-19
53,134,I,96,244,Cm,0,,,,,,,0.0118678,0.00379769,2026-02-19
53,134,I,96,244,Cm,1,,,,,,,0.00859591,0.00386816,2026-02-19
53,135,I,96,244,Cm,0,,,,,,,0.040893,0.00654287,2026-02-19
53,136,I,96,244,Cm,0,,,,,,,0.01794,0.00574079,2026-02-19
53,136,I,96,244,Cm,1,,,,,,,0.0179173,0.00573355,2026-02-19
53,137,I,96,244,Cm,0,,,,,,,0.0264117,0.00845175,2026-02-19
53,138,I,96,244,Cm,0,,,,,,,0.0089456,0.00572518,2026-02-19
53,139,I,96,244,Cm,0,,,,,,,0.00265963,0.00170216,2026-02-19
53,140,I,96,244,Cm,0,,,,,,,0.000391051,0.000250273,2026-02-19
53,141,I,96,244,Cm,0,,,,,,,4.50419e-05,2.88268e-05,2026-02-19
53,142,I,96,244,Cm,0,,,,,,,2.17001e-06,1.3888e-06,2026-02-19
53,143,I,96,244,Cm,0,,,,,,,7.90594e-08,5.0598e-08,2026-02-19
53,144,I,96,244,Cm,0,,,,,,,5.53073e-09,3.53966e-09,2026-02-19
53,145,I,96,244,Cm,0,,,,,,,1.15404e-11,7.38584e-12,2026-02-19
53,146,I,96,244,Cm,0,,,,,,,1.68942e-13,1.08123e-13,2026-02-19
54,124,Xe,96,244,Cm,0,,,,,,,0,0,2026-02-19
54,125,Xe,96,244,Cm,0,,,,,,,0,0,2026-02-19
54,125,Xe,96,244,Cm,1,,,,,,,0,0,2026-02-19
54,126,Xe,96,244,Cm,0,,,,,,,0,0,2026-02-19
54,127,Xe,96,244,Cm,0,,,,,,,0,0,2026-02-19
54,127,Xe,96,244,Cm,1,,,,,,,0,0,2026-02-19
54,128,Xe,96,244,Cm,0,,,,,,,0,0,2026-02-19
54,129,Xe,96,244,Cm,0,,,,,,,1.03e-11,6.59202e-12,2026-02-19
54,129,Xe,96,244,Cm,1,,,,,,,1.03e-11,6.59202e-12,2026-02-19
54,130,Xe,96,244,Cm,0,,,,,,,4.30001e-09,2.75201e-09,2026-02-19
54,131,Xe,96,244,Cm,0,,,,,,,6.48002e-08,4.14721e-08,2026-02-19
54,131,Xe,96,244,Cm,1,,,,,,,1.59001e-07,1.0176e-07,2026-02-19
54,132,Xe,96,244,Cm,0,,,,,,,8.48003e-06,5.42722e-06,2026-02-19
54,133,Xe,96,244,Cm,0,,,,,,,4.64501e-05,2.97281e-05,2026-02-19
54,133,Xe,96,244,Cm,1,,,,,,,0.00011373,7.27874e-05,2026-02-19
54,134,Xe,96,244,Cm,0,,,,,,,0.000538382,0.000344564,2026-02-19
54,134,Xe,96,244,Cm,1,,,,,,,0.00125623,0.00080399,2026-02-19
54,135,Xe,96,244,Cm,0,,,,,,,0.00291355,0.00186467,2026-02-19
54,135,Xe,96,244,Cm,1,,,,,,,0.00668359,0.0042775,2026-02-19
54,136,Xe,96,244,Cm,0,,,,,,,0.0290382,0.00929223,2026-02-19
54,137,Xe,96,244,Cm,0,,,,,,,0.048443,0.0155018,2026-02-19
54,138,Xe,96,244,Cm,0,,,,,,,0.0563344,0.0129569,2026-02-19
54,139,Xe,96,244,Cm,0,,,,,,,0.0394696,0.0126303,2026-02-19
54,140,Xe,96,244,Cm,0,,,,,,,0.0211991,0.00678371,2026-02-19
54,141,Xe,96,244,Cm,0,,,,,,,0.00619839,0.00396697,2026-02-19
54,142,Xe,96,244,Cm,0,,,,,,,0.00122412,0.000783439,2026-02-19
54,143,Xe,96,244,Cm,0,,,,,,,6.59857e-05,4.22308e-05,2026-02-19
54,143,Xe,96,244,Cm,1,,,,,,,6.59857e-05,4.22308e-05,2026-02-19
54,144,Xe,96,244,Cm,0,,,,,,,1.24745e-05,7.98369e-06,2026-02-19
54,145,Xe,96,244,Cm,0,,,,,,,4.5499e-07,2.91194e-07,2026-02-19
54,146,Xe,96,244,Cm,0,,,,,,,8.99986e-09,5.75991e-09,2026-02-19
54,147,Xe,96,244,Cm,0,,,,,,,8.71581e-12,5.57812e-12,2026-02-19
54,148,Xe,96,244,Cm,0,,,,,,,4.29001e-13,2.74561e-13,2026-02-19
54,150,Xe,96,244,Cm,0,,,,,,,0,0,2026-02-19
55,127,Cs,96,244,Cm,0,,,,,,,0,0,2026-02-19
55,129,Cs,96,244,Cm,0,,,,,,,0,0,2026-02-19
55,131,Cs,96,244,Cm,0,,,,,,,8.78003e-12,5.61922e-12,2026-02-19
55,132,Cs,96,244,Cm,0,,,,,,,1.03e-09,6.59202e-10,2026-02-19
55,133,Cs,96,244,Cm,0,,,,,,,9.44003e-08,6.04162e-08,2026-02-19
55,134,Cs,96,244,Cm,0,,,,,,,1.64001e-06,1.0496e-06,2026-02-19
55,134,Cs,96,244,Cm,1,,,,,,,1.64001e-06,1.0496e-06,2026-02-19
55,135,Cs,96,244,Cm,0,,,,,,,3.83601e-05,2.45505e-05,2026-02-19
55,135,Cs,96,244,Cm,1,,,,,,,3.83601e-05,2.45505e-05,2026-02-19
55,136,Cs,96,244,Cm,0,,,,,,,0.000318261,0.000203687,2026-02-19
55,136,Cs,96,244,Cm,1,,,,,,,0.000318261,0.000203687,2026-02-19
55,137,Cs,96,244,Cm,0,,,,,,,0.00411093,0.002631,2026-02-19
55,138,Cs,96,244,Cm,0,,,,,,,0.00550634,0.00352406,2026-02-19
55,138,Cs,96,244,Cm,1,,,,,,,0.00550962,0.00352616,2026-02-19
55,139,Cs,96,244,Cm,0,,,,,,,0.0259023,0.00828873,2026-02-19
55,140,Cs,96,244,Cm,0,,,,,,,0.030562,0.00977986,2026-02-19
55,141,Cs,96,244,Cm,0,,,,,,,0.0302071,0.00966627,2026-02-19
55,142,Cs,96,244,Cm,0,,,,,,,0.0143797,0.00460151,2026-02-19
55,143,Cs,96,244,Cm,0,,,,,,,0.00579972,0.00371182,2026-02-19
55,144,Cs,96,244,Cm,0,,,,,,,0.00141598,0.00090623,2026-02-19
55,145,Cs,96,244,Cm,0,,,,,,,0.000228851,0.000146464,2026-02-19
55,146,Cs,96,244,Cm,0,,,,,,,1.454e-05,9.30563e-06,2026-02-19
55,147,Cs,96,244,Cm,0,,,,,,,1.59208e-07,1.01893e-07,2026-02-19
55,148,Cs,96,244,Cm,0,,,,,,,1.1e-08,7.04002e-09,2026-02-19
55,149,Cs,96,244,Cm,0,,,,,,,4.21033e-11,2.69461e-11,2026-02-19
55,150,Cs,96,244,Cm,0,,,,,,,1.37e-12,8.76803e-13,2026-02-19
55,151,Cs,96,244,Cm,0,,,,,,,7.3695e-14,4.71648e-14,2026-02-19
56,129,Ba,96,244,Cm,0,,,,,,,0,0,2026-02-19
56,131,Ba,96,244,Cm,0,,,,,,,0,0,2026-02-19
56,132,Ba,96,244,Cm,0,,,,,,,1.3e-14,8.32003e-15,2026-02-19
56,133,Ba,96,244,Cm,0,,,,,,,4.00001e-12,2.56001e-12,2026-02-19
56,134,Ba,96,244,Cm,0,,,,,,,6.74002e-10,4.31361e-10,2026-02-19
56,135,Ba,96,244,Cm,0,,,,,,,2.49001e-08,1.59361e-08,2026-02-19
56,135,Ba,96,244,Cm,1,,,,,,,2.49001e-08,1.59361e-08,2026-02-19
56,136,Ba,96,244,Cm,0,,,,,,,9.10003e-07,5.82402e-07,2026-02-19
56,136,Ba,96,244,Cm,1,,,,,,,9.10003e-07,5.82402e-07,2026-02-19
56,137,Ba,96,244,Cm,0,,,,,,,9.46003e-06,6.05442e-06,2026-02-19
56,137,Ba,96,244,Cm,1,,,,,,,2.31601e-05,1.48224e-05,2026-02-19
56,138,Ba,96,244,Cm,0,,,,,,,0.000357451,0.000228769,2026-02-19
56,139,Ba,96,244,Cm,0,,,,,,,0.00214785,0.00137462,2026-02-19
56,140,Ba,96,244,Cm,0,,,,,,,0.00881352,0.00564065,2026-02-19
56,141,Ba,96,244,Cm,0,,,,,,,0.0192481,0.00615938,2026-02-19
56,142,Ba,96,244,Cm,0,,,,,,,0.0310597,0.00993911,2026-02-19
56,143,Ba,96,244,Cm,0,,,,,,,0.0275374,0.00881197,2026-02-19
56,144,Ba,96,244,Cm,0,,,,,,,0.0231802,0.00741767,2026-02-19
56,145,Ba,96,244,Cm,0,,,,,,,0.0098044,0.00627482,2026-02-19
56,146,Ba,96,244,Cm,0,,,,,,,0.00276718,0.00177099,2026-02-19
56,147,Ba,96,244,Cm,0,,,,,,,0.000265762,0.000170087,2026-02-19
56,148,Ba,96,244,Cm,0,,,,,,,3.01901e-05,1.93217e-05,2026-02-19
56,149,Ba,96,244,Cm,0,,,,,,,1.65996e-06,1.06238e-06,2026-02-19
56,150,Ba,96,244,Cm,0,,,,,,,5.21002e-08,3.33441e-08,2026-02-19
56,151,Ba,96,244,Cm,0,,,,,,,2.9055e-09,1.85952e-09,2026-02-19
56,152,Ba,96,244,Cm,0,,,,,,,1.13e-11,7.23202e-12,2026-02-19
56,153,Ba,96,244,Cm,0,,,,,,,1.60394e-13,1.02652e-13,2026-02-19
56,154,Ba,96,244,Cm,0,,,,,,,0,0,2026-02-19
57,133,La,96,244,Cm,0,,,,,,,0,0,2026-02-19
57,135,La,96,244,Cm,0,,,,,,,7.97003e-13,5.10082e-13,2026-02-19
57,137,La,96,244,Cm,0,,,,,,,7.12002e-09,4.55681e-09,2026-02-19
57,138,La,96,244,Cm,0,,,,,,,2.22001e-07,1.4208e-07,2026-02-19
57,139,La,96,244,Cm,0,,,,,,,5.53002e-06,3.53921e-06,2026-02-19
57,140,La,96,244,Cm,0,,,,,,,5.97102e-05,3.82145e-05,2026-02-19
57,141,La,96,244,Cm,0,,,,,,,0.000507862,0.000325031,2026-02-19
57,142,La,96,244,Cm,0,,,,,,,0.00200635,0.00128406,2026-02-19
57,143,La,96,244,Cm,0,,,,,,,0.00639431,0.00409236,2026-02-19
57,144,La,96,244,Cm,0,,,,,,,0.0111136,0.00355635,2026-02-19
57,145,La,96,244,Cm,0,,,,,,,0.0169458,0.00542266,2026-02-19
57,146,La,96,244,Cm,0,,,,,,,0.00609713,0.00390216,2026-02-19
57,146,La,96,244,Cm,1,,,,,,,0.00609713,0.00390216,2026-02-19
57,147,La,96,244,Cm,0,,,,,,,0.00508535,0.00325462,2026-02-19
57,148,La,96,244,Cm,0,,,,,,,0.00153225,0.000980643,2026-02-19
57,149,La,96,244,Cm,0,,,,,,,0.000365281,0.00023378,2026-02-19
57,150,La,96,244,Cm,0,,,,,,,3.29101e-05,2.10625e-05,2026-02-19
57,151,La,96,244,Cm,0,,,,,,,2.2471e-06,1.43815e-06,2026-02-19
57,152,La,96,244,Cm,0,,,,,,,8.92003e-08,5.70882e-08,2026-02-19
57,153,La,96,244,Cm,0,,,,,,,2.92985e-09,1.8751e-09,2026-02-19
57,154,La,96,244,Cm,0,,,,,,,4.64001e-11,2.96961e-11,2026-02-19
57,155,La,96,244,Cm,0,,,,,,,4.4386e-13,2.84071e-13,2026-02-19
57,156,La,96,244,Cm,0,,,,,,,7.45224e-15,4.76943e-15,2026-02-19
58,135,Ce,96,244,Cm,0,,,,,,,0,0,2026-02-19
58,137,Ce,96,244,Cm,0,,,,,,,1.08e-13,6.91202e-14,2026-02-19
58,138,Ce,96,244,Cm,0,,,,,,,1.5e-11,9.60003e-12,2026-02-19
58,139,Ce,96,244,Cm,0,,,,,,,3.14001e-10,2.00961e-10,2026-02-19
58,139,Ce,96,244,Cm,1,,,,,,,7.69002e-10,4.92162e-10,2026-02-19
58,140,Ce,96,244,Cm,0,,,,,,,4.92002e-08,3.14881e-08,2026-02-19
58,141,Ce,96,244,Cm,0,,,,,,,1.14e-06,7.29602e-07,2026-02-19
58,142,Ce,96,244,Cm,0,,,,,,,1.88301e-05,1.20512e-05,2026-02-19
58,143,Ce,96,244,Cm,0,,,,,,,0.00014791,9.46627e-05,2026-02-19
58,144,Ce,96,244,Cm,0,,,,,,,0.00104956,0.000671721,2026-02-19
58,145,Ce,96,244,Cm,0,,,,,,,0.00387156,0.0024778,2026-02-19
58,146,Ce,96,244,Cm,0,,,,,,,0.0106483,0.00340746,2026-02-19
58,147,Ce,96,244,Cm,0,,,,,,,0.0132545,0.00596452,2026-02-19
58,148,Ce,96,244,Cm,0,,,,,,,0.0122215,0.00391088,2026-02-19
58,149,Ce,96,244,Cm,0,,,,,,,0.00733208,0.00469253,2026-02-19
58,150,Ce,96,244,Cm,0,,,,,,,0.00259336,0.00165975,2026-02-19
58,151,Ce,96,244,Cm,0,,,,,,,0.000470211,0.000300935,2026-02-19
58,152,Ce,96,244,Cm,0,,,,,,,7.74202e-05,4.9549e-05,2026-02-19
58,153,Ce,96,244,Cm,0,,,,,,,7.16002e-06,4.58241e-06,2026-02-19
58,154,Ce,96,244,Cm,0,,,,,,,4.77002e-07,3.05281e-07,2026-02-19
58,155,Ce,96,244,Cm,0,,,,,,,1.74996e-08,1.11998e-08,2026-02-19
58,156,Ce,96,244,Cm,0,,,,,,,3.96994e-10,2.54076e-10,2026-02-19
58,157,Ce,96,244,Cm,0,,,,,,,5.37002e-12,3.43681e-12,2026-02-19
58,158,Ce,96,244,Cm,0,,,,,,,4.52001e-14,2.89281e-14,2026-02-19
58,159,Ce,96,244,Cm,0,,,,,,,1.24264e-15,7.9529e-16,2026-02-19
58,160,Ce,96,244,Cm,0,,,,,,,0,0,2026-02-19
59,139,Pr,96,244,Cm,0,,,,,,,0,0,2026-02-19
59,140,Pr,96,244,Cm,0,,,,,,,6.61002e-13,4.23041e-13,2026-02-19
59,141,Pr,96,244,Cm,0,,,,,,,6.41002e-11,4.10241e-11,2026-02-19
59,142,Pr,96,244,Cm,0,,,,,,,1.57001e-09,1.0048e-09,2026-02-19
59,142,Pr,96,244,Cm,1,,,,,,,1.57001e-09,1.0048e-09,2026-02-19
59,143,Pr,96,244,Cm,0,,,,,,,1.06e-07,6.78402e-08,2026-02-19
59,144,Pr,96,244,Cm,0,,,,,,,1.81001e-07,1.1584e-07,2026-02-19
59,144,Pr,96,244,Cm,1,,,,,,,1.63001e-06,1.0432e-06,2026-02-19
59,145,Pr,96,244,Cm,0,,,,,,,3.17801e-05,2.03393e-05,2026-02-19
59,146,Pr,96,244,Cm,0,,,,,,,0.000254111,0.000162631,2026-02-19
59,147,Pr,96,244,Cm,0,,,,,,,0.00119521,0.000764937,2026-02-19
59,148,Pr,96,244,Cm,0,,,,,,,0.0015027,0.000961731,2026-02-19
59,148,Pr,96,244,Cm,1,,,,,,,0.0015027,0.000961731,2026-02-19
