Z daughter, A daughter, element daughter, Z parent, A parent, element parent, daughter level idx, independent thermal fy, unc, independent fast fy, unc, independent 14MeV fy, unc,Extraction_date
36,82,Kr,93,237,Np,0,0.0000000079784,0.0000000029216,0.0000000027833,0.00000000097986,,,2024-11-18
36,83,Kr,93,237,Np,0,0.00000026859,0.000000095474,0.000000098398,0.000000034908,,,2024-11-18
36,83,Kr,93,237,Np,2,0.000000062105,0.000000022076,0.000000019812,0.0000000070286,,,2024-11-18
36,84,Kr,93,237,Np,0,0.0000093452,0.0000032278,0.0000040007,0.0000014022,,,2024-11-18
36,85,Kr,93,237,Np,0,0.00010123,0.000033932,0.000042229,0.000014778,,,2024-11-18
36,85,Kr,93,237,Np,1,0.000023407,0.0000078459,0.0000085027,0.0000029756,,,2024-11-18
36,86,Kr,93,237,Np,0,0.0010686,0.00038401,0.00051081,0.00017805,,,2024-11-18
36,87,Kr,93,237,Np,0,0.0036004,0.0013269,0.0023541,0.00081727,,,2024-11-18
36,88,Kr,93,237,Np,0,0.010061,0.0022577,0.008146,0.0019288,,,2024-11-18
36,89,Kr,93,237,Np,0,0.017717,0.0033558,0.012697,0.0024067,,,2024-11-18
36,90,Kr,93,237,Np,0,0.022073,0.0038887,0.022398,0.002631,,,2024-11-18
36,91,Kr,93,237,Np,0,0.013224,0.0034373,0.01731,0.0033975,,,2024-11-18
36,92,Kr,93,237,Np,0,0.0072436,0.002421,0.010369,0.0028199,,,2024-11-18
36,93,Kr,93,237,Np,0,0.0020592,0.00069889,0.0028265,0.00097691,,,2024-11-18
36,94,Kr,93,237,Np,0,0.00037953,0.00012822,0.00059412,0.00020551,,,2024-11-18
36,95,Kr,93,237,Np,0,0.00003658,0.000012621,0.000064655,0.000022874,,,2024-11-18
36,96,Kr,93,237,Np,0,0.0000025734,0.00000092947,0.0000048835,0.0000017576,,,2024-11-18
36,97,Kr,93,237,Np,0,0.000000081297,0.000000031664,0.00000021765,0.000000079668,,,2024-11-18
36,98,Kr,93,237,Np,0,0.0000000025301,0.00000000089842,0.000000006746,0.0000000024228,,,2024-11-18
36,99,Kr,93,237,Np,0,0.000000000035928,0.000000000011764,0.00000000012802,0.000000000042168,,,2024-11-18
37,83,Rb,93,237,Np,0,0.0000000000075275,0.0000000000026758,0.0000000000021724,0.0000000000007707,,,2024-11-18
37,83,Rb,93,237,Np,2,0.000000000018172,0.0000000000064598,0.0000000000060784,0.0000000000021564,,,2024-11-18
37,84,Rb,93,237,Np,0,0.00000000077734,0.00000000026858,0.00000000027163,0.000000000095229,,,2024-11-18
37,84,Rb,93,237,Np,2,0.0000000013983,0.00000000048311,0.00000000056986,0.00000000019978,,,2024-11-18
37,85,Rb,93,237,Np,0,0.0000001366,0.000000045989,0.000000050553,0.000000017747,,,2024-11-18
37,86,Rb,93,237,Np,0,0.0000012222,0.00000044816,0.0000004772,0.00000017051,,,2024-11-18
37,86,Rb,93,237,Np,2,0.0000021984,0.00000080614,0.0000010011,0.0000003577,,,2024-11-18
37,87,Rb,93,237,Np,0,0.000057243,0.000022222,0.000031036,0.000011691,,,2024-11-18
37,88,Rb,93,237,Np,0,0.00046405,0.00016052,0.00029734,0.00010761,,,2024-11-18
37,89,Rb,93,237,Np,0,0.0031877,0.0010027,0.0018351,0.00064095,,,2024-11-18
37,90,Rb,93,237,Np,0,0.00091009,0.00025111,0.00063177,0.00019162,,,2024-11-18
37,90,Rb,93,237,Np,-2,0.0080829,0.0022302,0.0064271,0.0019494,,,2024-11-18
37,91,Rb,93,237,Np,0,0.021326,0.0035524,0.018775,0.0034415,,,2024-11-18
37,92,Rb,93,237,Np,0,0.026536,0.003858,0.027014,0.0037677,,,2024-11-18
37,93,Rb,93,237,Np,0,0.028414,0.0046467,0.031808,0.0044641,,,2024-11-18
37,94,Rb,93,237,Np,0,0.011575,0.0029045,0.016338,0.0037512,,,2024-11-18
37,95,Rb,93,237,Np,0,0.0043772,0.0013188,0.0071571,0.0021221,,,2024-11-18
37,96,Rb,93,237,Np,0,0.00038795,0.00013641,0.00068385,0.00023731,,,2024-11-18
37,96,Rb,93,237,Np,-2,0.00038795,0.00013641,0.00068385,0.00023731,,,2024-11-18
37,97,Rb,93,237,Np,0,0.00010538,0.000040828,0.0002605,0.000094669,,,2024-11-18
37,98,Rb,93,237,Np,0,0.0000045642,0.0000016201,0.000011182,0.0000040134,,,2024-11-18
37,98,Rb,93,237,Np,5,0.0000045642,0.0000016201,0.000011182,0.0000040134,,,2024-11-18
37,99,Rb,93,237,Np,0,0.00000058482,0.00000019149,0.000001908,0.00000062848,,,2024-11-18
37,100,Rb,93,237,Np,0,0.000000015757,0.0000000057792,0.000000052302,0.000000018559,,,2024-11-18
37,101,Rb,93,237,Np,0,0.00000000034394,0.00000000012555,0.0000000012566,0.00000000044941,,,2024-11-18
37,102,Rb,93,237,Np,0,0.0000000000037595,0.0000000000014036,0.000000000014584,0.0000000000053072,,,2024-11-18
38,84,Sr,93,237,Np,0,0,0,0,0,,,2024-11-18
38,85,Sr,93,237,Np,0,0.0000000000080652,0.0000000000027153,0.0000000000015101,0.00000000000053016,,,2024-11-18
38,85,Sr,93,237,Np,2,0.0000000000018649,0.00000000000062783,,,,,2024-11-18
38,86,Sr,93,237,Np,0,0.0000000011967,0.00000000043889,0.00000000025672,0.000000000091738,,,2024-11-18
38,87,Sr,93,237,Np,0,0.000000048362,0.000000018805,0.000000013432,0.0000000050637,,,2024-11-18
38,87,Sr,93,237,Np,1,0.000000011182,0.0000000043481,0.0000000027046,0.0000000010195,,,2024-11-18
38,88,Sr,93,237,Np,0,0.0000022129,0.00000077594,0.00000071824,0.00000026168,,,2024-11-18
38,89,Sr,93,237,Np,0,0.000042514,0.000014455,0.00001293,0.0000046925,,,2024-11-18
38,90,Sr,93,237,Np,0,0.00046378,0.00016324,0.00021091,0.000076157,,,2024-11-18
38,91,Sr,93,237,Np,0,0.0023885,0.00087392,0.001395,0.00049887,,,2024-11-18
38,92,Sr,93,237,Np,0,0.0085264,0.0031422,0.0067965,0.002335,,,2024-11-18
38,93,Sr,93,237,Np,0,0.018281,0.0049241,0.015788,0.004303,,,2024-11-18
38,94,Sr,93,237,Np,0,0.034672,0.0050959,0.030495,0.0042029,,,2024-11-18
38,95,Sr,93,237,Np,0,0.035533,0.0053775,0.03487,0.0047581,,,2024-11-18
38,96,Sr,93,237,Np,0,0.027903,0.0062472,0.027924,0.0049788,,,2024-11-18
38,97,Sr,93,237,Np,0,0.010132,0.0032923,0.01332,0.0038106,,,2024-11-18
38,98,Sr,93,237,Np,0,0.0037289,0.0012479,0.0046614,0.0015457,,,2024-11-18
38,99,Sr,93,237,Np,0,0.0006334,0.00020497,0.0010497,0.00034125,,,2024-11-18
38,100,Sr,93,237,Np,0,0.000074801,0.000027394,0.00012555,0.000044464,,,2024-11-18
38,101,Sr,93,237,Np,0,0.0000045844,0.0000016732,0.0000084371,0.000003017,,,2024-11-18
38,102,Sr,93,237,Np,0,0.00000022742,0.000000084907,0.00000044311,0.00000016125,,,2024-11-18
38,103,Sr,93,237,Np,0,0.000000004243,0.0000000015183,0.000000010304,0.0000000036341,,,2024-11-18
38,104,Sr,93,237,Np,0,0.000000000046929,0.000000000015848,0.00000000015788,0.000000000056346,,,2024-11-18
39,87,Y,93,237,Np,0,0.00000000000024636,0.000000000000095793,,,,,2024-11-18
39,87,Y,93,237,Np,1,0.0000000000010654,0.00000000000041429,,,,,2024-11-18
39,88,Y,93,237,Np,0,0.000000000084518,0.000000000029637,0.000000000022894,0.0000000000083411,,,2024-11-18
39,88,Y,93,237,Np,-2,0.000000000062291,0.000000000021843,0.00000000002027,0.0000000000073849,,,2024-11-18
39,89,Y,93,237,Np,0,0.000000002574,0.00000000087517,0.00000000063678,0.0000000002311,,,2024-11-18
39,89,Y,93,237,Np,1,0.000000011132,0.0000000037849,0.0000000031626,0.0000000011478,,,2024-11-18
39,90,Y,93,237,Np,0,0.00000017698,0.000000062328,0.000000066724,0.000000024118,,,2024-11-18
39,90,Y,93,237,Np,-2,0.00000025113,0.000000088442,0.00000011159,0.000000040333,,,2024-11-18
39,91,Y,93,237,Np,0,0.000001946,0.0000007103,0.00000091199,0.00000032833,,,2024-11-18
39,91,Y,93,237,Np,1,0.000008416,0.0000030719,0.0000045295,0.0000016307,,,2024-11-18
39,92,Y,93,237,Np,0,0.00012491,0.000047216,0.000079949,0.000029293,,,2024-11-18
39,93,Y,93,237,Np,0,0.00016839,0.000057934,0.00010103,0.000037154,,,2024-11-18
39,93,Y,93,237,Np,2,0.0011015,0.00037898,0.00075877,0.00027905,,,2024-11-18
39,94,Y,93,237,Np,0,0.0048743,0.0015625,0.0037598,0.0012759,,,2024-11-18
39,95,Y,93,237,Np,0,0.017478,0.0044501,0.014184,0.0040074,,,2024-11-18
39,96,Y,93,237,Np,0,0.010475,0.0021938,0.0076655,0.0015988,,,2024-11-18
39,96,Y,93,237,Np,5,0.018841,0.0039462,0.016081,0.0033542,,,2024-11-18
39,97,Y,93,237,Np,0,0.0074711,0.00099277,0.0067667,0.00084206,,,2024-11-18
39,97,Y,93,237,Np,1,0.025465,0.0033838,0.025012,0.0031125,,,2024-11-18
39,97,Y,93,237,Np,29,0.0068425,0.00090924,0.0085956,0.0010696,,,2024-11-18
39,98,Y,93,237,Np,0,0.0065773,0.0012056,0.0057647,0.00093893,,,2024-11-18
39,98,Y,93,237,Np,2,0.027662,0.0050703,0.027947,0.0045519,,,2024-11-18
39,99,Y,93,237,Np,0,0.021622,0.0045279,0.029216,0.006,,,2024-11-18
39,100,Y,93,237,Np,0,0.0028605,0.00091555,0.0042394,0.00132,,,2024-11-18
39,100,Y,93,237,Np,4,0.0028605,0.00091555,0.0042394,0.00132,,,2024-11-18
39,101,Y,93,237,Np,0,0.0013868,0.00048567,0.002329,0.00080474,,,2024-11-18
39,102,Y,93,237,Np,0,0.0000917,0.000034039,0.00016483,0.000059685,,,2024-11-18
39,102,Y,93,237,Np,-2,0.0000917,0.000034039,0.00016483,0.000059685,,,2024-11-18
39,103,Y,93,237,Np,0,0.000015341,0.0000054865,0.000034304,0.000012094,,,2024-11-18
39,104,Y,93,237,Np,0,0.00000048605,0.00000016414,0.0000015012,0.00000053576,,,2024-11-18
39,105,Y,93,237,Np,0,0.000000012006,0.0000000040369,0.000000045522,0.000000016097,,,2024-11-18
39,106,Y,93,237,Np,0,0.000000000067284,0.000000000024029,0.00000000045812,0.00000000016488,,,2024-11-18
40,90,Zr,93,237,Np,0,0.0000000000080115,0.0000000000028214,0.0000000000014784,0.00000000000053438,,,2024-11-18
40,90,Zr,93,237,Np,-2,0.000000000033693,0.000000000011866,0.000000000007167,0.0000000000025906,,,2024-11-18
40,91,Zr,93,237,Np,0,0.0000000030001,0.0000000010951,0.00000000078805,0.00000000028371,,,2024-11-18
40,92,Zr,93,237,Np,0,0.00000017262,0.00000006529,0.000000055643,0.000000020391,,,2024-11-18
40,93,Zr,93,237,Np,0,0.0000052243,0.0000018131,0.0000018034,0.00000066565,,,2024-11-18
40,94,Zr,93,237,Np,0,0.000085358,0.000029005,0.000034745,0.000012196,,,2024-11-18
40,95,Zr,93,237,Np,0,0.00076033,0.00026418,0.00035622,0.00012602,,,2024-11-18
40,96,Zr,93,237,Np,0,0.0042626,0.0016045,0.0022733,0.00080465,,,2024-11-18
40,97,Zr,93,237,Np,0,0.0091657,0.003914,0.0082729,0.0028024,,,2024-11-18
40,98,Zr,93,237,Np,0,0.023655,0.0070966,0.022065,0.0052965,,,2024-11-18
40,99,Zr,93,237,Np,0,0.037759,0.0057146,0.040975,0.0067329,,,2024-11-18
40,100,Zr,93,237,Np,0,0.046307,0.0080831,0.043624,0.0050548,,,2024-11-18
40,101,Zr,93,237,Np,0,0.029094,0.0067426,0.027963,0.0055931,,,2024-11-18
40,102,Zr,93,237,Np,0,0.016894,0.0052877,0.015747,0.0044349,,,2024-11-18
40,103,Zr,93,237,Np,0,0.003881,0.0013266,0.0044165,0.0014903,,,2024-11-18
40,104,Zr,93,237,Np,0,0.00053496,0.00017905,0.00084069,0.00029648,,,2024-11-18
40,105,Zr,93,237,Np,0,0.000037382,0.000012561,0.000071931,0.000025401,,,2024-11-18
40,106,Zr,93,237,Np,0,0.0000010644,0.00000038011,0.000003671,0.0000013211,,,2024-11-18
40,107,Zr,93,237,Np,0,0.000000013636,0.0000000050598,0.000000065895,0.000000025434,,,2024-11-18
40,110,Zr,93,237,Np,0,0.000000000060351,0.000000000023327,0.00000000010068,0.000000000039459,,,2024-11-18
41,92,Nb,93,237,Np,0,0.0000000000018601,0.00000000000070357,,,,,2024-11-18
41,92,Nb,93,237,Np,1,0.0000000000013109,0.00000000000049583,,,,,2024-11-18
41,93,Nb,93,237,Np,0,0.00000000038521,0.00000000013368,0.0000000001245,0.000000000045955,,,2024-11-18
41,93,Nb,93,237,Np,1,0.00000000008907,0.00000000003091,0.000000000025068,0.0000000000092529,,,2024-11-18
41,94,Nb,93,237,Np,0,0.000000013126,0.0000000044569,0.0000000052289,0.0000000018356,,,2024-11-18
41,94,Nb,93,237,Np,1,0.0000000092502,0.000000003141,0.0000000031266,0.0000000010976,,,2024-11-18
41,95,Nb,93,237,Np,0,0.00000075122,0.00000025934,0.00000032984,0.00000011689,,,2024-11-18
41,95,Nb,93,237,Np,1,0.0000001737,0.000000059964,0.000000066411,0.000000023534,,,2024-11-18
41,96,Nb,93,237,Np,0,0.0000152,0.0000054905,0.0000070234,0.0000025279,,,2024-11-18
41,97,Nb,93,237,Np,0,0.00013702,0.000053357,0.000091522,0.000033459,,,2024-11-18
41,97,Nb,93,237,Np,1,0.000031682,0.000012337,0.000018428,0.0000067368,,,2024-11-18
41,98,Nb,93,237,Np,0,0.0002947,0.00010388,0.00017052,0.000060616,,,2024-11-18
41,98,Nb,93,237,Np,1,0.0008893,0.00031348,0.00059414,0.0002112,,,2024-11-18
41,99,Nb,93,237,Np,0,0.0051703,0.0015781,0.0045089,0.0013994,,,2024-11-18
41,99,Nb,93,237,Np,1,0.0011955,0.0003649,0.00090786,0.00028177,,,2024-11-18
41,100,Nb,93,237,Np,0,0.0030421,0.00090078,0.0022428,0.00064233,,,2024-11-18
41,100,Nb,93,237,Np,4,0.012794,0.0037883,0.010873,0.003114,,,2024-11-18
41,101,Nb,93,237,Np,0,0.035102,0.0065698,0.029939,0.0055439,,,2024-11-18
41,102,Nb,93,237,Np,0,0.021593,0.0036135,0.017734,0.002554,,,2024-11-18
41,102,Nb,93,237,Np,1,0.021593,0.0036135,0.017734,0.002554,,,2024-11-18
41,103,Nb,93,237,Np,0,0.034877,0.0054943,0.033572,0.0048561,,,2024-11-18
41,104,Nb,93,237,Np,0,0.005153,0.0013457,0.007399,0.0017667,,,2024-11-18
41,104,Nb,93,237,Np,4,0.005153,0.0013457,0.007399,0.0017667,,,2024-11-18
41,105,Nb,93,237,Np,0,0.0027897,0.00087122,0.005048,0.0015571,,,2024-11-18
41,106,Nb,93,237,Np,0,0.00023347,0.000082641,0.00075652,0.00026614,,,2024-11-18
41,107,Nb,93,237,Np,0,0.000014835,0.0000054984,0.000066925,0.00002574,,,2024-11-18
41,108,Nb,93,237,Np,0,0.00000017586,0.00000007034,0.00000049648,0.00000020283,,,2024-11-18
41,109,Nb,93,237,Np,0,0.000000095681,0.000000038868,0.00000028492,0.000000116,,,2024-11-18
41,110,Nb,93,237,Np,0,0.00000016258,0.00000006283,0.00000039716,0.00000015563,,,2024-11-18
41,111,Nb,93,237,Np,0,0.0000000017636,0.00000000069058,0.0000000040649,0.0000000015425,,,2024-11-18
41,112,Nb,93,237,Np,0,0.0000000000086673,0.0000000000033735,0.000000000020002,0.0000000000080643,,,2024-11-18
42,94,Mo,93,237,Np,0,0,0,0,0,,,2024-11-18
42,95,Mo,93,237,Np,0,0.000000000073959,0.000000000025532,0.000000000015889,0.0000000000056308,,,2024-11-18
42,96,Mo,93,237,Np,0,0.0000000055499,0.0000000020046,0.0000000012912,0.00000000046476,,,2024-11-18
42,97,Mo,93,237,Np,0,0.00000017176,0.000000066897,0.000000056557,0.000000020703,,,2024-11-18
42,98,Mo,93,237,Np,0,0.0000052414,0.0000018613,0.0000017197,0.0000006176,,,2024-11-18
42,99,Mo,93,237,Np,0,0.000073714,0.000024144,0.000032256,0.000010623,,,2024-11-18
42,100,Mo,93,237,Np,0,0.00069914,0.00025701,0.0003121,0.00011037,,,2024-11-18
42,101,Mo,93,237,Np,0,0.0033622,0.0012355,0.0016982,0.00059539,,,2024-11-18
42,102,Mo,93,237,Np,0,0.012275,0.0044147,0.0074142,0.0024028,,,2024-11-18
42,103,Mo,93,237,Np,0,0.019783,0.0052223,0.015749,0.0040482,,,2024-11-18
42,104,Mo,93,237,Np,0,0.025009,0.0035412,0.024201,0.0037155,,,2024-11-18
42,105,Mo,93,237,Np,0,0.016057,0.0026092,0.018732,0.0025656,,,2024-11-18
42,106,Mo,93,237,Np,0,0.0060132,0.001572,0.011626,0.0022584,,,2024-11-18
42,107,Mo,93,237,Np,0,0.0011678,0.00039641,0.0029205,0.00094805,,,2024-11-18
42,108,Mo,93,237,Np,0,0.00034642,0.00013,0.00073461,0.00028067,,,2024-11-18
42,109,Mo,93,237,Np,0,0.00014891,0.000056797,0.00033041,0.00012648,,,2024-11-18
42,110,Mo,93,237,Np,0,0.000049026,0.000018108,0.000096327,0.000036274,,,2024-11-18
42,111,Mo,93,237,Np,0,0.0000023257,0.00000090745,0.000004319,0.0000016336,,,2024-11-18
42,112,Mo,93,237,Np,0,0.000000075804,0.000000029499,0.00000014138,0.000000056993,,,2024-11-18
42,113,Mo,93,237,Np,0,0.0000000012125,0.00000000047602,0.0000000020914,0.00000000083064,,,2024-11-18
42,114,Mo,93,237,Np,0,0.000000000016778,0.0000000000065512,0.000000000032537,0.000000000012848,,,2024-11-18
43,97,Tc,93,237,Np,0,0.0000000000034548,0.0000000000013456,0.00000000000091656,0.00000000000033549,,,2024-11-18
43,98,Tc,93,237,Np,0,0.00000000041466,0.00000000014724,0.00000000010728,0.00000000003853,,,2024-11-18
43,99,Tc,93,237,Np,0,0.000000018891,0.0000000061859,0.0000000067042,0.0000000022084,,,2024-11-18
43,99,Tc,93,237,Np,2,0.000000004368,0.0000000014303,0.0000000013499,0.00000000044464,,,2024-11-18
43,100,Tc,93,237,Np,0,0.00000068931,0.00000025282,0.00000024334,0.000000086345,,,2024-11-18
43,101,Tc,93,237,Np,0,0.000013178,0.0000048078,0.0000051143,0.0000018289,,,2024-11-18
43,102,Tc,93,237,Np,0,0.000081805,0.000030345,0.000033436,0.00001215,,,2024-11-18
43,102,Tc,93,237,Np,1,0.000081805,0.000030345,0.000033436,0.00001215,,,2024-11-18
43,103,Tc,93,237,Np,0,0.0010639,0.00036332,0.00052611,0.00018364,,,2024-11-18
43,104,Tc,93,237,Np,0,0.0034675,0.0010016,0.0022524,0.00075529,,,2024-11-18
43,105,Tc,93,237,Np,0,0.0077904,0.0017596,0.0058479,0.0016455,,,2024-11-18
43,106,Tc,93,237,Np,0,0.0069856,0.0014632,0.0099138,0.002088,,,2024-11-18
43,107,Tc,93,237,Np,0,0.0039174,0.00072667,0.0085798,0.0014913,,,2024-11-18
43,108,Tc,93,237,Np,0,0.0020501,0.0003424,0.005197,0.00082629,,,2024-11-18
43,109,Tc,93,237,Np,0,0.00096952,0.00016301,0.0025402,0.00037569,,,2024-11-18
43,110,Tc,93,237,Np,0,0.00035359,0.000080694,0.0008898,0.00020162,,,2024-11-18
43,111,Tc,93,237,Np,0,0.000088525,0.00002947,0.00020972,0.000066339,,,2024-11-18
43,112,Tc,93,237,Np,0,0.000012206,0.0000046065,0.000028832,0.000011284,,,2024-11-18
43,113,Tc,93,237,Np,0,0.0000010168,0.00000039787,0.0000022203,0.00000087905,,,2024-11-18
43,114,Tc,93,237,Np,0,0.000000055069,0.000000021497,0.00000013511,0.00000005334,,,2024-11-18
43,115,Tc,93,237,Np,0,0.0000000020809,0.00000000077729,0.0000000055871,0.000000002183,,,2024-11-18
43,116,Tc,93,237,Np,0,0.000000000066233,0.000000000026021,0.00000000019545,0.000000000077916,,,2024-11-18
43,117,Tc,93,237,Np,0,0.0000000000026143,0.000000000001018,0.0000000000081816,0.0000000000032394,,,2024-11-18
44,99,Ru,93,237,Np,0,0,0,0,0,,,2024-11-18
44,100,Ru,93,237,Np,0,0.000000000032909,0.00000000001207,0.0000000000078754,0.0000000000027945,,,2024-11-18
44,101,Ru,93,237,Np,0,0.0000000022475,0.00000000082038,0.00000000059363,0.0000000002123,,,2024-11-18
44,102,Ru,93,237,Np,0,0.000000098044,0.000000036605,0.000000027523,0.000000010016,,,2024-11-18
44,103,Ru,93,237,Np,0,0.00000063659,0.00000022777,0.00000020067,0.000000070783,,,2024-11-18
44,103,Ru,93,237,Np,5,0.0000015368,0.00000054988,0.00000056148,0.00000019805,,,2024-11-18
44,104,Ru,93,237,Np,0,0.000022839,0.0000077057,0.000011073,0.0000039551,,,2024-11-18
44,105,Ru,93,237,Np,0,0.00015962,0.000053195,0.000093992,0.00003343,,,2024-11-18
44,106,Ru,93,237,Np,0,0.00051394,0.0001735,0.00052077,0.00019103,,,2024-11-18
44,107,Ru,93,237,Np,0,0.00099946,0.00029603,0.0012977,0.00046582,,,2024-11-18
44,108,Ru,93,237,Np,0,0.00027099,0.00010137,0.00061911,0.00024739,,,2024-11-18
44,109,Ru,93,237,Np,0,0.00012804,0.000048979,0.00031814,0.00012488,,,2024-11-18
44,110,Ru,93,237,Np,0,0.000232,0.000067565,0.0005803,0.00017284,,,2024-11-18
